"age","gender","country","E1","E2","E3","N1","N2","N3","A1","A2","A3","C1","C2","C3","O1","O2","O3","extroversion","neuroticism","agreeableness","conscientiousness","openness"
33,"Male","US",1,2,2,1,4,3,4,2,2,4,4,2,3,5,5,0.33,0.53,0.53,0.67,0.87
17,"Female","AU",2,4,4,4,4,5,3,5,3,3,4,2,4,3,4,0.67,0.87,0.73,0.6,0.73
16,"Male","AU",3,4,4,1,1,1,4,2,4,3,2,1,5,3,4,0.73,0.2,0.67,0.4,0.8
22,"Male","US",4,5,5,1,5,1,5,4,5,5,5,5,5,5,5,0.93,0.47,0.93,1,1
32,"Female","US",3,5,5,3,4,3,5,5,5,4,4,4,3,4,4,0.87,0.67,1,0.8,0.73
24,"Female","US",1,3,2,2,4,2,4,3,3,3,4,4,4,4,4,0.4,0.53,0.67,0.73,0.8
17,"Male","AU",3,4,5,2,1,1,3,4,3,3,4,3,5,4,3,0.8,0.27,0.67,0.67,0.8
15,"Female","US",1,2,2,5,5,4,2,2,2,3,3,4,5,3,4,0.33,0.93,0.4,0.67,0.8
20,"Female","ID",4,5,5,3,4,2,5,5,4,4,4,4,5,5,4,0.93,0.6,0.93,0.8,0.93
18,"Female","US",1,5,3,5,5,5,5,5,2,4,5,1,3,5,4,0.6,1,0.8,0.67,0.8
18,"Female","AU",3,4,4,4,4,4,5,5,5,5,5,5,4,5,4,0.73,0.8,1,1,0.87
17,"Male","AU",3,4,5,1,4,1,4,4,3,4,5,1,5,5,3,0.8,0.4,0.73,0.67,0.87
18,"Female","US",3,2,4,2,4,3,4,1,4,1,2,1,5,5,5,0.6,0.6,0.6,0.27,1
21,"Male","US",5,4,4,2,3,2,5,4,4,4,3,4,5,2,5,0.87,0.47,0.87,0.73,0.8
23,"Male","US",2,3,3,2,4,1,4,4,4,3,5,3,5,5,5,0.53,0.47,0.8,0.73,1
60,"Male","US",4,5,5,2,3,3,4,5,4,2,5,3,5,4,4,0.93,0.53,0.87,0.67,0.87
31,"Female","AU",1,4,4,5,5,5,4,5,3,2,5,3,3,4,3,0.6,1,0.8,0.67,0.67
24,"Female","US",5,5,5,2,4,2,5,4,4,4,5,5,5,4,5,1,0.53,0.87,0.93,0.93
17,"Male","AU",2,2,2,4,5,2,3,4,2,3,4,3,5,4,5,0.4,0.73,0.6,0.67,0.93
22,"Female","US",1,5,5,3,2,1,5,5,5,5,5,5,1,4,2,0.73,0.4,1,1,0.47
41,"Female","US",1,4,3,4,3,3,5,4,4,4,4,2,4,4,3,0.53,0.67,0.87,0.67,0.73
19,"Female","US",1,3,3,4,4,2,4,2,3,4,5,2,4,5,2,0.47,0.67,0.6,0.73,0.73
17,"Female","CA",4,4,4,4,4,5,5,5,5,5,5,3,5,4,5,0.8,0.87,1,0.87,0.93
16,"Female","US",4,2,4,5,5,4,4,4,2,1,5,3,4,3,5,0.67,0.93,0.67,0.6,0.8
16,"Female","AU",1,3,3,4,5,5,4,5,4,4,5,3,5,5,5,0.47,0.93,0.87,0.8,1
13,"Female","US",2,3,2,5,5,5,4,4,4,3,4,3,5,4,5,0.47,1,0.8,0.67,0.93
20,"Male","US",3,4,3,2,5,1,5,5,5,1,5,1,5,5,5,0.67,0.53,1,0.47,1
22,"Female","US",2,1,1,5,5,5,5,5,4,1,3,1,5,5,5,0.27,1,0.93,0.33,1
21,"Female","US",2,4,4,2,2,1,2,2,5,4,4,5,4,4,4,0.67,0.33,0.6,0.87,0.8
43,"Female","AU",4,4,5,4,5,4,5,5,4,5,5,5,5,5,4,0.87,0.87,0.93,1,0.93
38,"Female","US",3,5,5,3,4,4,5,5,4,3,4,2,5,5,5,0.87,0.73,0.93,0.6,1
15,"Female","US",4,2,4,5,5,5,5,4,5,2,4,2,5,2,4,0.67,1,0.93,0.53,0.73
22,"Female","PH",1,4,1,2,4,2,2,4,4,4,4,4,4,4,4,0.4,0.53,0.67,0.8,0.8
28,"Female","US",3,4,4,4,4,4,4,4,4,3,4,3,4,3,3,0.73,0.8,0.8,0.67,0.67
13,"Male","US",5,5,5,2,4,2,5,5,5,4,4,3,5,5,5,1,0.53,1,0.73,1
21,"Male","US",4,5,4,1,1,1,5,4,3,3,2,1,5,5,5,0.87,0.2,0.8,0.4,1
24,"Male","US",2,4,3,3,2,1,4,3,4,5,5,4,5,5,5,0.6,0.4,0.73,0.93,1
31,"Female","US",2,3,4,4,4,2,4,4,4,4,4,4,4,3,4,0.6,0.67,0.8,0.8,0.73
42,"Male","US",3,4,4,2,3,3,3,2,4,4,5,4,4,5,4,0.73,0.53,0.6,0.87,0.87
22,"Female","US",3,4,5,4,4,3,4,4,4,2,3,3,4,4,4,0.8,0.73,0.8,0.53,0.8
18,"Female","US",3,4,3,4,4,2,4,5,3,2,4,4,5,4,4,0.67,0.67,0.8,0.67,0.87
20,"Male","US",1,3,3,3,4,4,4,4,3,4,3,3,3,5,4,0.47,0.73,0.73,0.67,0.8
17,"Female","CN",1,4,4,1,3,1,5,5,4,4,4,4,4,4,2,0.6,0.33,0.93,0.8,0.67
17,"Male","US",1,4,2,3,4,4,4,4,2,2,4,3,4,4,4,0.47,0.73,0.67,0.6,0.8
18,"Female","US",1,3,2,3,2,2,4,4,3,5,5,5,2,3,2,0.4,0.47,0.73,1,0.47
22,"Female","US",2,3,3,5,5,5,3,4,3,3,4,3,4,4,4,0.53,1,0.67,0.67,0.8
14,"Female","US",3,4,3,4,4,3,3,4,3,3,5,2,4,3,3,0.67,0.73,0.67,0.67,0.67
17,"Female","US",4,4,3,4,5,4,4,5,3,3,3,2,4,3,3,0.73,0.87,0.8,0.53,0.67
18,"Male","US",1,2,1,5,5,5,4,3,2,3,4,3,5,5,5,0.27,1,0.6,0.67,1
25,"Male","US",2,1,2,5,5,5,2,1,2,5,5,4,5,3,5,0.33,1,0.33,0.93,0.87
24,"Female","US",3,4,5,5,5,3,4,5,5,3,3,2,5,3,5,0.8,0.87,0.93,0.53,0.87
36,"Male","US",2,2,3,4,5,3,1,3,2,4,4,4,4,4,5,0.47,0.8,0.4,0.8,0.87
26,"Female","US",3,3,5,1,3,4,3,2,4,1,3,2,5,4,4,0.73,0.53,0.6,0.4,0.87
18,"Female","US",4,5,5,2,2,4,5,5,5,4,4,5,5,5,5,0.93,0.53,1,0.87,1
19,"Male","US",1,3,3,4,4,3,5,5,3,3,3,3,4,4,4,0.47,0.73,0.87,0.6,0.8
22,"Female","US",4,3,3,1,3,2,3,4,4,5,4,5,4,5,4,0.67,0.4,0.73,0.93,0.87
17,"Male","US",1,1,1,5,5,2,4,1,2,4,5,1,5,5,5,0.2,0.8,0.47,0.67,1
13,"Female","CA",4,5,5,2,4,1,5,5,4,5,4,5,5,4,5,0.93,0.47,0.93,0.93,0.93
23,"Female","US",1,1,1,5,5,4,4,4,4,1,1,1,5,2,2,0.2,0.93,0.8,0.2,0.6
19,"Female","CN",3,4,5,4,5,1,4,5,4,2,5,5,5,4,4,0.8,0.67,0.87,0.8,0.87
23,"Female","US",2,2,2,3,4,4,4,5,3,4,5,4,4,4,3,0.4,0.73,0.8,0.87,0.73
31,"Female","US",4,4,5,3,4,3,4,5,3,3,5,4,4,5,4,0.87,0.67,0.8,0.8,0.87
23,"Male","IN",4,5,4,3,5,5,5,5,5,3,5,3,5,5,5,0.87,0.87,1,0.73,1
25,"Female","US",5,5,3,3,1,1,3,5,4,2,2,3,3,2,2,0.87,0.33,0.8,0.47,0.47
17,"Male","PA",2,4,4,2,4,3,4,4,4,2,4,3,4,4,4,0.67,0.6,0.8,0.6,0.8
28,"Male","IN",4,4,2,1,3,3,2,3,1,4,3,3,4,4,4,0.67,0.47,0.4,0.67,0.8
27,"Female","MY",5,3,3,3,4,3,3,4,4,3,4,3,3,3,3,0.73,0.67,0.73,0.67,0.6
48,"Male","IN",2,3,3,3,3,3,4,3,3,3,4,4,3,4,4,0.53,0.6,0.67,0.73,0.73
16,"Male","BN",3,1,1,5,5,4,5,5,5,2,5,3,5,5,5,0.33,0.93,1,0.67,1
15,"Female","SG",2,1,2,2,4,5,4,4,3,2,3,4,5,2,5,0.33,0.73,0.73,0.6,0.8
15,"Male","US",2,2,1,2,4,1,4,4,3,3,4,1,5,4,5,0.33,0.47,0.73,0.53,0.93
26,"Male","MY",2,2,4,4,4,4,3,5,4,4,3,4,3,4,5,0.53,0.8,0.8,0.73,0.8
33,"Female","PH",1,3,4,5,5,3,5,5,5,5,2,5,3,3,4,0.53,0.87,1,0.8,0.67
49,"Male","IN",2,4,2,2,4,4,4,5,5,4,5,5,4,5,4,0.53,0.67,0.93,0.93,0.87
16,"Female","AU",1,2,1,5,5,2,2,4,3,3,5,3,4,5,3,0.27,0.8,0.6,0.73,0.8
45,"Female","US",3,5,5,4,4,3,5,4,5,4,4,5,4,5,5,0.87,0.73,0.93,0.87,0.93
66,"Male","KW",4,4,5,2,4,5,5,5,5,4,5,5,5,5,5,0.87,0.73,1,0.93,1
16,"Female","PH",1,2,1,4,5,4,2,5,2,3,5,4,5,3,5,0.27,0.87,0.6,0.8,0.87
26,"Male","TH",3,3,4,4,3,2,4,4,4,3,4,3,4,4,3,0.67,0.6,0.8,0.67,0.73
30,"Female","ZA",4,5,5,4,4,2,5,4,4,4,5,4,5,4,5,0.93,0.67,0.87,0.87,0.93
29,"Female","AU",2,2,5,1,3,4,5,5,4,4,4,2,5,5,3,0.6,0.53,0.93,0.67,0.87
24,"Female","ZA",1,5,3,3,5,3,5,5,4,3,4,5,5,5,3,0.6,0.73,0.93,0.8,0.87
31,"Female","KE",5,5,4,5,4,4,4,2,4,4,3,5,3,4,2,0.93,0.87,0.67,0.8,0.6
18,"Female","IN",3,2,2,5,5,5,3,5,5,3,4,1,5,4,2,0.47,1,0.87,0.53,0.73
31,"Female","MY",1,5,5,4,5,4,5,5,5,3,5,5,2,2,4,0.73,0.87,1,0.87,0.53
22,"Male","IN",1,4,2,2,5,4,3,5,5,3,5,2,4,4,4,0.47,0.73,0.87,0.67,0.8
45,"Male","IN",3,4,4,4,4,3,4,4,5,4,4,4,4,4,4,0.73,0.73,0.87,0.8,0.8
25,"Male","CA",3,2,2,3,4,2,2,3,5,4,5,4,4,5,5,0.47,0.6,0.67,0.87,0.93
20,"Female","BE",4,2,3,3,3,2,4,5,3,4,5,4,3,4,3,0.6,0.53,0.8,0.87,0.67
35,"Male","NO",2,3,2,4,3,3,2,3,2,3,4,3,3,5,4,0.47,0.67,0.47,0.67,0.8
24,"Female","NO",4,5,4,4,1,2,4,5,5,5,3,5,4,4,4,0.87,0.47,0.93,0.87,0.8
16,"Female","PH",3,2,2,5,4,4,2,4,3,2,4,4,4,3,4,0.47,0.87,0.6,0.67,0.73
40,"Female","NL",4,5,5,1,2,1,4,4,5,5,5,3,5,5,5,0.93,0.27,0.87,0.87,1
25,"Female","CA",4,5,5,3,3,2,5,4,5,3,4,2,3,4,4,0.93,0.53,0.93,0.6,0.73
38,"Male","US",4,4,5,2,4,2,5,2,3,4,4,2,5,4,4,0.87,0.53,0.67,0.67,0.87
49,"Female","DK",4,4,4,2,4,3,4,4,4,3,4,2,4,5,4,0.8,0.6,0.8,0.6,0.87
27,"Male","IN",3,3,3,2,2,2,3,3,4,4,4,4,3,4,5,0.6,0.4,0.67,0.8,0.8
30,"Male","IN",3,3,4,1,3,2,3,4,4,3,5,4,3,4,4,0.67,0.4,0.73,0.8,0.73
45,"Female","US",2,3,2,2,3,2,5,5,4,4,5,4,5,4,4,0.47,0.47,0.93,0.87,0.87
22,"Female","IN",5,5,3,5,5,3,5,5,5,5,1,1,5,5,4,0.87,0.87,1,0.47,0.93
18,"Female","ZA",1,3,3,5,5,5,4,4,3,5,5,1,4,5,5,0.47,1,0.73,0.73,0.93
17,"Female","AU",4,4,5,3,3,1,4,4,4,3,3,2,5,5,4,0.87,0.47,0.8,0.53,0.93
22,"Female","IN",5,5,1,5,5,4,5,5,5,5,3,5,3,3,5,0.73,0.93,1,0.87,0.73
49,"Male","IN",5,4,5,3,5,3,4,5,5,5,4,4,5,3,5,0.93,0.73,0.93,0.87,0.87
29,"Male","NL",3,3,3,1,2,3,4,4,3,4,4,4,2,4,4,0.6,0.4,0.73,0.8,0.67
18,"Female","NO",2,2,4,5,5,5,2,2,4,3,2,4,4,5,5,0.53,1,0.53,0.6,0.93
30,"Male","TR",4,4,4,2,3,3,3,2,4,3,3,2,3,4,3,0.8,0.53,0.6,0.53,0.67
16,"Female","GB",1,1,1,1,5,1,5,5,5,5,5,5,5,5,5,0.2,0.47,1,1,1
26,"Female","UG",2,4,4,3,4,3,4,3,4,3,4,3,3,4,4,0.67,0.67,0.73,0.67,0.73
18,"Female","AU",4,4,5,4,4,2,5,3,4,3,5,3,5,5,4,0.87,0.67,0.8,0.73,0.93
65,"Female","US",2,1,1,4,4,3,4,5,3,2,5,1,4,5,5,0.27,0.73,0.8,0.53,0.93
29,"Male","US",4,5,4,3,2,2,5,5,4,2,2,2,5,4,3,0.87,0.47,0.93,0.4,0.8
28,"Male","US",1,1,2,5,5,4,2,5,3,3,3,1,2,2,2,0.27,0.93,0.67,0.47,0.4
45,"Female","GB",5,5,5,4,5,4,5,4,3,4,5,3,5,4,5,1,0.87,0.8,0.8,0.93
15,"Female","NZ",1,1,1,2,5,2,2,2,1,1,5,1,4,4,4,0.2,0.6,0.33,0.47,0.8
14,"Female","BR",1,1,1,5,5,5,4,5,5,1,4,1,4,1,5,0.2,1,0.93,0.4,0.67
17,"Female","RO",1,4,3,3,5,4,5,4,3,3,4,2,3,3,2,0.53,0.8,0.8,0.6,0.53
56,"Female","US",3,5,3,2,4,2,4,2,4,2,4,3,5,5,5,0.73,0.53,0.67,0.6,1
20,"Female","AU",1,3,3,5,5,4,4,4,2,5,5,4,4,5,4,0.47,0.93,0.67,0.93,0.87
39,"Female","CA",4,5,5,5,4,3,5,5,4,1,1,1,5,2,4,0.93,0.8,0.93,0.2,0.73
52,"Female","US",3,4,4,3,5,2,5,5,5,4,5,5,4,5,5,0.73,0.67,1,0.93,0.93
28,"Male","IL",2,2,5,5,5,3,5,5,4,1,2,3,5,3,4,0.6,0.87,0.93,0.4,0.8
25,"Female","US",3,4,3,4,4,2,4,3,3,4,4,3,4,4,4,0.67,0.67,0.67,0.73,0.8
47,"Female","GB",3,5,4,1,4,2,5,5,4,4,4,5,3,5,4,0.8,0.47,0.93,0.87,0.8
55,"Female","AU",2,3,3,3,4,3,5,5,3,3,4,2,5,4,4,0.53,0.67,0.87,0.6,0.87
21,"Female","GB",3,5,4,2,3,3,5,5,4,3,3,2,4,3,3,0.8,0.53,0.93,0.53,0.67
52,"Female","US",4,5,5,4,4,4,4,4,4,3,2,1,5,4,4,0.93,0.8,0.8,0.4,0.87
19,"Male","PH",1,1,2,3,5,3,2,2,2,2,4,3,5,4,2,0.27,0.73,0.4,0.6,0.73
17,"Female","PH",4,4,5,5,4,2,5,4,4,4,3,5,5,4,4,0.87,0.73,0.87,0.8,0.87
18,"Female","CA",4,4,4,3,5,3,4,5,5,3,5,4,4,4,5,0.8,0.73,0.93,0.8,0.87
30,"Female","US",1,4,3,4,4,3,5,5,3,4,4,3,4,3,4,0.53,0.73,0.87,0.73,0.73
71,"Male","PH",3,5,3,1,2,2,3,4,4,4,5,4,5,4,4,0.73,0.33,0.73,0.87,0.87
19,"Male","ID",4,4,2,4,4,2,5,4,4,2,5,5,5,5,4,0.67,0.67,0.87,0.8,0.93
40,"Female","US",1,3,2,5,5,2,4,5,5,5,5,4,2,3,4,0.4,0.8,0.93,0.93,0.6
20,"Male","US",1,2,2,1,2,1,3,4,4,4,5,3,3,3,3,0.33,0.27,0.73,0.8,0.6
17,"Male","US",1,3,1,2,2,2,4,4,2,3,4,2,4,5,3,0.33,0.4,0.67,0.6,0.8
18,"Male","US",3,5,5,2,3,1,5,5,5,5,5,4,5,5,5,0.87,0.4,1,0.93,1
18,"Female","US",3,4,3,2,3,1,5,4,5,4,4,5,5,2,4,0.67,0.4,0.93,0.87,0.73
52,"Female","AU",2,2,2,4,4,4,4,5,3,2,5,5,5,5,5,0.4,0.8,0.8,0.8,1
14,"Female","GB",3,2,2,4,5,3,5,4,3,2,4,2,5,5,4,0.47,0.8,0.8,0.53,0.93
17,"Female","US",1,2,3,5,5,3,5,5,4,2,4,2,4,3,4,0.4,0.87,0.93,0.53,0.73
48,"Female","GB",3,4,3,3,3,2,3,5,4,2,3,3,5,4,5,0.67,0.53,0.8,0.53,0.93
35,"Female","US",3,5,2,2,3,2,4,5,5,5,5,4,3,4,3,0.67,0.47,0.93,0.93,0.67
17,"Female","US",4,5,4,4,5,4,5,5,4,4,4,4,3,4,4,0.87,0.87,0.93,0.8,0.73
17,"Female","US",3,4,5,1,2,1,5,4,4,5,4,5,3,3,4,0.8,0.27,0.87,0.93,0.67
19,"Female","AT",3,4,4,5,5,4,5,3,4,4,5,3,5,4,5,0.73,0.93,0.8,0.8,0.93
16,"Female","PH",2,4,4,3,3,3,3,3,3,3,4,4,2,4,3,0.67,0.6,0.6,0.73,0.6
18,"Other","FR",1,1,3,4,4,1,3,1,3,5,5,4,5,2,5,0.33,0.6,0.47,0.93,0.8
17,"Male","ID",3,4,3,4,5,3,5,5,4,5,5,4,5,5,4,0.67,0.8,0.93,0.93,0.93
17,"Male","GB",3,2,4,5,5,3,4,4,5,4,5,3,5,5,5,0.6,0.87,0.87,0.8,1
39,"Female","ZA",3,5,3,2,4,3,5,4,4,2,4,3,4,4,4,0.73,0.6,0.87,0.6,0.8
20,"Male","TR",1,2,2,3,2,4,4,5,2,4,4,3,5,5,3,0.33,0.6,0.73,0.73,0.87
23,"Male","CA",3,4,4,3,4,2,4,5,4,3,4,3,4,4,4,0.73,0.6,0.87,0.67,0.8
28,"Female","MY",3,4,4,4,5,4,5,5,3,3,5,5,3,3,3,0.73,0.87,0.87,0.87,0.6
24,"Male","ID",1,1,4,1,3,2,4,1,3,5,5,4,5,5,5,0.4,0.4,0.53,0.93,1
26,"Female","US",4,5,5,1,3,1,5,5,4,5,5,5,4,5,5,0.93,0.33,0.93,1,0.93
16,"Female","PH",1,5,1,3,5,1,3,5,3,5,5,4,3,4,3,0.47,0.6,0.73,0.93,0.67
21,"Male","DE",5,5,5,1,2,3,5,2,4,1,2,3,4,4,3,1,0.4,0.73,0.4,0.73
26,"Male","IN",4,2,4,1,4,1,4,4,4,2,5,4,4,2,5,0.67,0.4,0.8,0.73,0.73
43,"Female","IT",3,2,4,3,3,1,3,4,3,5,5,4,5,5,5,0.6,0.47,0.67,0.93,1
30,"Female","US",4,5,5,4,4,1,5,4,5,5,5,5,5,5,4,0.93,0.6,0.93,1,0.93
22,"Female","IN",3,3,4,4,4,2,4,5,5,4,3,4,4,4,4,0.67,0.67,0.93,0.73,0.8
25,"Female","PK",3,3,4,4,5,2,5,5,4,2,4,4,5,5,5,0.67,0.73,0.93,0.67,1
27,"Female","US",2,3,3,4,5,4,4,4,2,4,5,5,5,5,3,0.53,0.87,0.67,0.93,0.87
40,"Female","US",5,5,5,3,5,2,5,2,2,3,5,3,5,4,5,1,0.67,0.6,0.73,0.93
34,"Male","US",3,5,4,2,2,1,5,4,4,4,4,3,3,4,4,0.8,0.33,0.87,0.73,0.73
40,"Female","GB",2,4,4,5,5,4,3,3,3,2,4,2,5,5,5,0.67,0.93,0.6,0.53,1
18,"Male","US",3,4,3,2,2,2,4,4,3,4,4,3,3,4,3,0.67,0.4,0.73,0.73,0.67
18,"Female","US",3,5,4,4,4,3,4,4,4,4,2,3,4,3,3,0.8,0.73,0.8,0.6,0.67
19,"Male","US",2,4,5,4,4,5,5,5,4,3,1,5,5,5,5,0.73,0.87,0.93,0.6,1
18,"Male","US",2,4,2,5,4,4,4,4,3,4,3,3,2,3,3,0.53,0.87,0.73,0.67,0.53
25,"Female","US",3,5,5,3,4,3,5,4,5,3,5,3,5,4,5,0.87,0.67,0.93,0.73,0.93
18,"Male","US",2,2,1,2,3,1,2,2,2,4,4,5,4,4,4,0.33,0.4,0.4,0.87,0.8
25,"Female","US",2,4,3,4,4,1,4,5,3,4,5,4,3,5,3,0.6,0.6,0.8,0.87,0.73
31,"Female","US",1,2,2,4,5,1,5,5,3,2,4,2,3,4,4,0.33,0.67,0.87,0.53,0.73
18,"Female","IN",2,2,4,4,3,4,4,4,3,3,2,2,4,3,3,0.53,0.73,0.73,0.47,0.67
14,"Male","US",5,5,5,1,1,1,1,1,5,5,1,5,5,5,5,1,0.2,0.47,0.73,1
20,"Female","US",2,5,4,2,4,2,4,4,2,2,2,4,2,4,2,0.73,0.53,0.67,0.53,0.53
20,"Female","US",4,5,5,3,3,2,5,5,5,4,4,4,4,4,4,0.93,0.53,1,0.8,0.8
20,"Female","US",3,4,3,3,4,1,5,5,4,3,4,3,4,3,3,0.67,0.53,0.93,0.67,0.67
21,"Female","US",4,5,4,4,4,3,5,5,4,4,4,5,4,4,3,0.87,0.73,0.93,0.87,0.73
20,"Male","US",3,5,4,3,2,2,4,3,4,4,4,4,4,4,4,0.8,0.47,0.73,0.8,0.8
21,"Male","US",2,4,2,3,1,1,2,5,3,4,4,1,4,5,4,0.53,0.33,0.67,0.6,0.87
20,"Female","US",5,5,5,3,4,2,5,4,5,4,3,5,4,4,4,1,0.6,0.93,0.8,0.8
21,"Female","US",1,5,4,3,3,2,5,4,5,4,4,4,4,4,5,0.67,0.53,0.93,0.8,0.87
20,"Female","US",3,3,3,4,3,3,4,4,3,4,3,4,3,3,3,0.6,0.67,0.73,0.73,0.6
21,"Female","US",3,5,5,4,5,3,4,5,4,5,5,5,5,4,5,0.87,0.8,0.87,1,0.93
21,"Male","US",3,4,2,3,4,3,5,4,4,3,4,4,5,4,4,0.6,0.67,0.87,0.73,0.87
39,"Female","US",1,1,1,3,3,2,4,5,2,3,3,3,3,5,3,0.2,0.53,0.73,0.6,0.73
43,"Female","GB",1,2,4,2,4,1,4,4,2,3,2,3,5,5,5,0.47,0.47,0.67,0.53,1
26,"Male","AP",3,4,2,4,4,5,4,4,3,2,3,2,2,1,3,0.6,0.87,0.73,0.47,0.4
26,"Female","US",4,3,2,4,4,3,4,5,4,3,4,3,3,3,4,0.6,0.73,0.87,0.67,0.67
13,"Female","US",2,3,3,4,4,4,3,3,4,3,3,4,3,4,3,0.53,0.8,0.67,0.67,0.67
46,"Female","US",1,1,1,2,3,2,1,1,1,2,1,1,5,5,5,0.2,0.47,0.2,0.27,1
55,"Female","US",3,5,5,1,2,1,5,5,5,3,3,3,5,3,5,0.87,0.27,1,0.6,0.87
35,"Female","US",3,2,3,3,3,3,4,5,5,2,2,3,5,5,5,0.53,0.6,0.93,0.47,1
54,"Female","US",1,3,3,5,5,4,4,5,4,5,5,5,3,5,5,0.47,0.93,0.87,1,0.87
17,"Female","CA",5,5,5,1,5,1,5,5,5,4,4,5,5,5,5,1,0.47,1,0.87,1
16,"Female","CA",2,4,4,1,1,3,3,4,4,1,3,1,5,3,4,0.67,0.33,0.73,0.33,0.8
16,"Female","CA",2,4,4,5,5,3,5,5,3,3,4,4,4,3,3,0.67,0.87,0.87,0.73,0.67
21,"Male","US",4,5,3,4,5,4,5,5,4,5,4,5,3,4,4,0.8,0.87,0.93,0.93,0.73
21,"Female","IN",1,3,5,5,4,5,5,5,5,4,3,5,4,5,5,0.6,0.93,1,0.8,0.93
36,"Female","US",3,4,1,3,3,3,4,4,3,2,5,4,4,5,4,0.53,0.6,0.73,0.73,0.87
22,"Female","US",1,1,1,4,5,3,5,4,3,3,4,3,4,2,4,0.2,0.8,0.8,0.67,0.67
35,"Male","CA",2,1,1,1,1,1,1,2,3,4,4,2,5,5,5,0.27,0.2,0.4,0.67,1
15,"Female","NO",2,4,2,5,5,2,4,4,4,2,3,2,5,4,5,0.53,0.8,0.8,0.47,0.93
29,"Male","IN",1,5,5,1,2,4,5,5,2,1,2,1,5,2,2,0.73,0.47,0.8,0.27,0.6
45,"Female","US",4,4,4,2,3,2,3,2,5,4,4,2,5,5,5,0.8,0.47,0.67,0.67,1
18,"Male","US",2,4,4,3,5,4,3,4,3,1,5,1,4,4,2,0.67,0.8,0.67,0.47,0.67
34,"Female","US",3,5,5,5,5,5,5,5,4,4,4,4,5,4,5,0.87,1,0.93,0.8,0.93
19,"Female","US",3,3,4,4,5,4,4,5,3,3,4,2,5,5,4,0.67,0.87,0.8,0.6,0.93
17,"Female","US",1,3,4,4,4,4,4,4,2,4,4,3,3,2,2,0.53,0.8,0.67,0.73,0.47
16,"Male","US",1,4,3,2,1,2,3,3,3,3,4,4,5,3,3,0.53,0.33,0.6,0.73,0.73
14,"Female","US",1,3,2,5,5,3,5,5,5,1,5,1,5,5,5,0.4,0.87,1,0.47,1
19,"Male","JM",2,2,4,2,5,1,5,4,2,3,4,3,5,4,5,0.53,0.53,0.73,0.67,0.93
21,"Male","US",5,5,5,4,3,2,5,5,5,4,4,5,5,5,5,1,0.6,1,0.87,1
19,"Female","IN",1,1,3,5,4,3,4,4,3,3,5,4,4,5,5,0.33,0.8,0.73,0.8,0.93
65,"Male","US",3,4,4,3,3,3,4,4,3,4,4,4,4,3,3,0.73,0.6,0.73,0.8,0.67
24,"Male","US",1,3,2,5,5,4,4,4,3,2,4,3,5,4,3,0.4,0.93,0.73,0.6,0.8
55,"Female","CA",3,5,5,4,4,1,4,5,5,4,4,4,3,4,4,0.87,0.6,0.93,0.8,0.73
52,"Male","GB",1,2,3,4,2,4,5,5,5,3,3,2,5,3,3,0.4,0.67,1,0.53,0.73
16,"Female","US",3,5,3,1,3,1,4,5,5,4,5,1,5,5,5,0.73,0.33,0.93,0.67,1
17,"Female","GB",1,2,2,5,4,4,3,2,2,3,4,3,4,4,4,0.33,0.87,0.47,0.67,0.8
27,"Female","HU",2,2,3,3,4,4,5,5,3,3,5,3,5,4,4,0.47,0.73,0.87,0.73,0.87
15,"Female","NO",2,2,4,2,2,3,4,4,2,3,3,5,5,2,4,0.53,0.47,0.67,0.73,0.73
17,"Male","US",1,1,2,2,3,2,2,4,3,4,4,3,5,3,4,0.27,0.47,0.6,0.73,0.8
22,"Female","CA",1,3,3,5,5,4,5,5,3,4,4,3,5,4,5,0.47,0.93,0.87,0.73,0.93
40,"Female","US",5,5,5,2,4,2,3,3,4,4,5,4,5,5,5,1,0.53,0.67,0.87,1
42,"Male","US",2,2,4,1,4,1,5,5,5,5,5,5,5,5,5,0.53,0.4,1,1,1
18,"Female","GB",3,3,3,3,5,1,4,3,4,3,5,2,5,4,2,0.6,0.6,0.73,0.67,0.73
19,"Female","IT",5,5,5,4,5,3,5,5,5,4,5,5,4,5,4,1,0.8,1,0.93,0.87
35,"Male","US",1,2,2,4,4,3,5,2,3,5,3,4,5,5,5,0.33,0.73,0.67,0.8,1
18,"Male","US",1,2,4,2,2,2,4,2,2,2,5,1,5,5,5,0.47,0.4,0.53,0.53,1
30,"Female","US",1,1,1,5,5,3,4,1,2,3,5,3,1,2,2,0.2,0.87,0.47,0.73,0.33
25,"Male","GB",2,2,1,4,4,2,3,4,4,5,5,3,4,4,3,0.33,0.67,0.73,0.87,0.73
21,"Female","GB",2,2,3,3,4,3,5,5,4,1,5,1,5,3,4,0.47,0.67,0.93,0.47,0.8
54,"Female","US",4,4,4,1,2,4,3,3,4,4,4,3,5,4,5,0.8,0.47,0.67,0.73,0.93
19,"Female","GB",3,3,4,4,4,4,4,4,4,2,4,3,4,4,2,0.67,0.8,0.8,0.6,0.67
17,"Male","US",2,3,4,3,3,3,3,4,3,3,4,4,2,3,3,0.6,0.6,0.67,0.73,0.53
17,"Male","US",2,5,4,2,3,2,4,4,3,4,4,3,3,4,3,0.73,0.47,0.73,0.73,0.67
17,"Male","US",3,2,2,4,5,1,3,4,3,3,3,4,4,4,3,0.47,0.67,0.67,0.67,0.73
